# temperature_K system_id system_label bin_eV dens_1_per_eV cum
300 1 (TiO$_{2}$)$_{1}$ 1.5300000000000011 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5400000000000011 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5500000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5600000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5700000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5800000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.5900000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6000000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6100000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6200000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6300000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6400000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6500000000000012 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6600000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6700000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6800000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.6900000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7000000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7100000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7200000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7300000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7400000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7500000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7600000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7700000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7800000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.7900000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8000000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8100000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8200000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8300000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8400000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8500000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8600000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8700000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8800000000000014 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.8900000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9000000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9100000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9200000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9300000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9400000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9500000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9600000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9700000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9800000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 1.9900000000000015 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0000000000000013 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.010000000000001 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.020000000000001 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0300000000000007 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0400000000000005 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0500000000000003 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.06 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.07 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0799999999999996 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.0899999999999994 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.099999999999999 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.109999999999999 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1199999999999988 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1299999999999986 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1399999999999983 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.149999999999998 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.159999999999998 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1699999999999977 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1799999999999975 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.1899999999999973 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.199999999999997 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.209999999999997 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.2199999999999966 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.2299999999999964 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.239999999999996 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.249999999999996 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.259999999999996 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.2699999999999956 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.2799999999999954 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.289999999999995 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.299999999999995 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3099999999999947 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3199999999999945 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3299999999999943 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.339999999999994 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.349999999999994 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3599999999999937 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3699999999999934 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.3799999999999932 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.389999999999993 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.399999999999993 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4099999999999926 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4199999999999924 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.429999999999992 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.439999999999992 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4499999999999917 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4599999999999915 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4699999999999913 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.479999999999991 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.489999999999991 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.4999999999999907 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.5099999999999905 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.5199999999999902 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.52999999999999 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.53999999999999 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.5499999999999896 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.5599999999999894 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.569999999999989 0.0 0.0
300 1 (TiO$_{2}$)$_{1}$ 2.579999999999989 0.16722408026756208 0.0016722408026755853
300 1 (TiO$_{2}$)$_{1}$ 2.5899999999999888 0.4347826086956612 0.006020066889632104
300 1 (TiO$_{2}$)$_{1}$ 2.5999999999999885 0.602006688963224 0.012040133779264215
300 1 (TiO$_{2}$)$_{1}$ 2.6099999999999883 0.8361204013378115 0.020401337792642152
300 1 (TiO$_{2}$)$_{1}$ 2.619999999999988 1.003344481605374 0.030434782608695678
300 1 (TiO$_{2}$)$_{1}$ 2.629999999999988 2.7090301003344823 0.05752508361203992
300 1 (TiO$_{2}$)$_{1}$ 2.6399999999999877 2.7090301003344814 0.08461538461538416
300 1 (TiO$_{2}$)$_{1}$ 2.6499999999999875 4.1137123745819935 0.12575250836120322
300 1 (TiO$_{2}$)$_{1}$ 2.6599999999999873 5.050167224080539 0.17625418060200754
300 1 (TiO$_{2}$)$_{1}$ 2.669999999999987 6.9230769230772955 0.24548494983277902
300 1 (TiO$_{2}$)$_{1}$ 2.679999999999987 9.431438127090809 0.3397993311036851
300 1 (TiO$_{2}$)$_{1}$ 2.6899999999999866 11.237458193980538 0.4521739130434881
300 1 (TiO$_{2}$)$_{1}$ 2.6999999999999864 12.207357859531191 0.5742474916387974
300 1 (TiO$_{2}$)$_{1}$ 2.709999999999986 12.876254180600563 0.7030100334448003
300 1 (TiO$_{2}$)$_{1}$ 2.719999999999986 11.638795986620769 0.8193979933110055
300 1 (TiO$_{2}$)$_{1}$ 2.7299999999999858 9.832775919731338 0.9177257525083168
300 1 (TiO$_{2}$)$_{1}$ 2.7399999999999856 5.1505016722402255 0.9692307692307179
300 1 (TiO$_{2}$)$_{1}$ 2.7499999999999853 1.9063545150499535 0.9882943143812171
300 1 (TiO$_{2}$)$_{1}$ 2.759999999999985 1.1036789297657625 0.9993311036788745
300 1 (TiO$_{2}$)$_{1}$ 2.769999999999985 0.06688963210701591 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.7799999999999847 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.7899999999999845 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.7999999999999843 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.809999999999984 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.819999999999984 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.8299999999999836 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.8399999999999834 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.849999999999983 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.859999999999983 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.869999999999983 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.8799999999999826 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.8899999999999824 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.899999999999982 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.909999999999982 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9199999999999817 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9299999999999815 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9399999999999813 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.949999999999981 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.959999999999981 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9699999999999807 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9799999999999804 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.9899999999999802 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 2.99999999999998 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.00999999999998 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.0199999999999796 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.0299999999999794 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.039999999999979 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.049999999999979 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.0599999999999787 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.0699999999999785 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.0799999999999783 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.089999999999978 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.099999999999978 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1099999999999777 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1199999999999775 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1299999999999772 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.139999999999977 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.149999999999977 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1599999999999766 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1699999999999764 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.179999999999976 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.189999999999976 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.1999999999999758 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2099999999999755 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2199999999999753 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.229999999999975 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.239999999999975 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2499999999999747 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2599999999999745 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2699999999999743 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.279999999999974 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.289999999999974 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.2999999999999736 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.3099999999999734 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.319999999999973 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.329999999999973 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.3399999999999728 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.3499999999999726 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.3599999999999723 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.369999999999972 0.0 0.9999999999999446
300 1 (TiO$_{2}$)$_{1}$ 3.379999999999972 0.0 0.9999999999999446
